Time         X         Y        Az
  13.563 106.027 111.610  99.771
  13.579 105.642 112.852 107.219
  13.594 105.100 114.033 114.668
  13.608 104.408 115.134 122.116
  13.625 103.580 116.137 129.564
  13.639 102.629 117.023 137.013
  13.654 101.572 117.779 144.461
  13.671 100.425 118.391 151.910
  13.686  99.208 118.849 159.358
  13.702  97.943 119.146 166.807
  13.718  96.649 119.276 174.255
  13.734  95.350 119.237 181.704
  13.749  94.066 119.030 189.152
  13.765  92.820 118.659 196.601
  13.780  91.633 118.129 204.049
  13.796  90.525 117.450 211.497
  13.812  89.514 116.633 218.946
  13.828  88.617 115.692 226.394
  13.843  87.850 114.642 233.843
  13.857  87.226 113.502 241.291
  13.873  86.754 112.290 248.740
  13.890  86.444 111.028 256.188
  13.905  86.300 109.736 263.637
  13.920  86.324 108.436 271.085
  13.936  86.517 107.150 278.533
  13.954  86.875 105.901 285.982
  13.967  87.392 104.708 293.430
  13.983  88.059 103.592 300.879
  13.999  88.866 102.572 308.327
  14.016  89.797 101.666 315.776
  14.030  90.838 100.887 323.224
  14.045  91.972 100.251 330.673
  14.062  93.178  99.766 338.121
  14.077  94.437  99.442 345.570
  14.092  95.728  99.284 353.018
  14.107  97.027  99.295   0.466
  14.124  98.315  99.474   7.915
  14.140  99.569  99.818  15.363
  14.157 100.767 100.322  22.812
  14.169 101.890 100.977  30.260
  14.184 102.918 101.772  37.709
  14.201 103.835 102.694  45.157
  14.216 104.624 103.727  52.606
  14.232 105.273 104.853  60.054
  14.247 105.771 106.055  67.503
  14.261 106.108 107.310  74.951
  14.277 106.280 108.598  82.399
  14.292 106.284 109.898  89.848
  14.307 106.119 111.188  97.296
  14.323 105.788 112.445 104.745
  14.339 105.297 113.649 112.193
  14.355 104.654 114.779 119.642
  14.371 103.870 115.816 127.090
  14.386 102.958 116.742 134.539
  14.402 101.934 117.543 141.987
  14.418 100.814 118.204 149.435
  14.433  99.619 118.714 156.884
  14.448  98.367 119.065 164.332
  14.464  97.080 119.251 171.781
  14.480  95.781 119.269 179.229
  14.495  94.489 119.118 186.678
  14.510  93.229 118.800 194.126
  14.526  92.020 118.322 201.575
  14.549  90.883 117.692 209.023
  14.619  89.838 116.919 216.472
  14.634  88.901 116.017 223.920
  14.650  88.090 115.002 231.368
  14.665  87.417 113.889 238.817
  14.680  86.893 112.699 246.265
  14.696  86.529 111.451 253.714
  14.713  86.329 110.167 261.162
  14.728  86.297 108.867 268.611
  14.744  86.435 107.575 276.059
  14.762  86.738 106.311 283.508
  14.775  87.203 105.097 290.956
  14.791  87.822 103.953 298.405
  14.806  88.583 102.899 305.853
  14.822  89.475 101.953 313.301
  14.838  90.481 101.131 320.750
  14.854  91.586 100.446 328.198
  14.869  92.771  99.910 335.647
  14.885  94.014  99.532 343.095
  14.900  95.297  99.318 350.544
  14.916  96.596  99.272 357.992
  14.931  97.890  99.396   5.441
  14.946  99.157  99.686  12.889
  14.962 100.376 100.138  20.337
  14.983 101.526 100.744  27.786
  14.994 102.588 101.494  35.234
  15.010 103.544 102.375  42.683
  15.026 104.377 103.373  50.131
  15.042 105.074 104.470  57.580
  15.057 105.623 105.648  65.028
  15.072 106.014 106.888  72.477
  15.087 106.242 108.168  79.925
  15.102 106.301 109.467  87.374
  15.118 106.192 110.762  94.822
  15.134 105.916 112.032 102.270
  15.150 105.477 113.256 109.719
  15.164 104.884 114.413 117.167
  15.180 104.145 115.483 124.616
  15.198 103.274 116.448 132.064
  15.223 102.285 117.292 139.513
  15.274 101.196 118.001 146.961
  15.289 100.023 118.562 154.410
  15.307  98.788 118.967 161.858
  15.320  97.510 119.208 169.306
  15.336  96.213 119.282 176.755
  15.353  94.916 119.186 184.203
  15.381  93.643 118.924 191.652
  15.397  92.414 118.498 199.100
  15.416  91.251 117.917 206.549
  15.428  90.174 117.191 213.997
  15.444  89.199 116.330 221.446
  15.460  88.345 115.351 228.894
  15.476  87.624 114.268 236.343
  15.491  87.050 113.102 243.791
  15.506  86.632 111.871 251.239
  15.522  86.377 110.596 258.688
  15.537  86.289 109.299 266.136
  15.553  86.370 108.002 273.585
  15.569  86.619 106.726 281.033
  15.585  87.031 105.493 288.482
  15.600  87.600 104.324 295.930
  15.616  88.315 103.238 303.379
  15.631  89.165 102.255 310.827
  15.647  90.135 101.389 318.276
  15.663  91.209 100.657 325.724
  15.678  92.370 100.071 333.172
  15.694  93.596  99.639 340.621
  15.709  94.868  99.370 348.069
  15.725  96.164  99.269 355.518
  15.741  97.462  99.336   2.966
  15.756  98.741  99.571  10.415
  15.773  99.978  99.970  17.863
  15.788 101.153 100.526  25.312
  15.803 102.246 101.229  32.760
  15.818 103.239 102.068  40.208
  15.833 104.115 103.029  47.657
  15.849 104.859 104.096  55.105
  15.865 105.458 105.249  62.554
  15.880 105.902 106.471  70.002
  15.896 106.185 107.740  77.451
  15.912 106.300 109.035  84.899
  15.928 106.247 110.334  92.348
  15.944 106.026 111.615  99.796
  15.959 105.641 112.856 107.245
  15.974 105.097 114.037 114.693
  15.989 104.406 115.138 122.141
  16.005 103.577 116.140 129.590
  16.021 102.626 117.026 137.038
  16.036 101.568 117.781 144.487
  16.052 100.421 118.393 151.935
  16.067  99.204 118.850 159.384
  16.083  97.938 119.146 166.832
  16.098  96.645 119.276 174.281
  16.115  95.345 119.237 181.729
  16.130  94.062 119.029 189.178
  16.145  92.816 118.657 196.626
  16.159  91.629 118.127 204.074
  16.175  90.521 117.447 211.523
  16.190  89.510 116.630 218.971
  16.207  88.614 115.688 226.420
  16.221  87.848 114.638 233.868
  16.237  87.224 113.498 241.317
  16.253  86.753 112.286 248.765
  16.268  86.443 111.023 256.214
  16.283  86.300 109.731 263.662
  16.299  86.325 108.432 271.110
  16.315  86.518 107.146 278.559
  16.329  86.877 105.896 286.007
  16.345  87.394 104.704 293.456
  16.360  88.062 103.588 300.904
  16.378  88.869 102.569 308.353
  16.392  89.801 101.663 315.801
  16.407  90.842 100.885 323.250
  16.423  91.976 100.249 330.698
  16.438  93.182  99.765 338.147
  16.454  94.442  99.441 345.595
  16.468  95.732  99.284 353.043
  16.484  97.032  99.295   0.492
  16.499  98.319  99.475   7.940
  16.515  99.573  99.820  15.389
  16.531 100.771 100.324  22.837
  16.546 101.894 100.980  30.286
  16.569 102.922 101.775  37.734
  16.594 103.838 102.698  45.183
  16.616 104.627 103.731  52.631
  16.641 105.275 104.857  60.080
  16.656 105.772 106.059  67.528
  16.673 106.109 107.314  74.976
  16.687 106.281 108.603  82.425
  16.702 106.284 109.903  89.873
  16.717 106.118 111.192  97.322
  16.732 105.786 112.449 104.770
  16.748 105.295 113.653 112.219
  16.763 104.651 114.782 119.667
  16.778 103.867 115.819 127.116
  16.794 102.955 116.745 134.564
  16.810 101.930 117.545 142.012
  16.825 100.810 118.206 149.461
  16.840  99.615 118.716 156.909
  16.856  98.363 119.066 164.358
  16.871  97.076 119.252 171.806
  16.885  95.776 119.269 179.255
  16.901  94.485 119.117 186.703
  16.918  93.224 118.799 194.152
  16.932  92.016 118.320 201.600
  16.948  90.879 117.689 209.049
  16.964  89.834 116.916 216.497
  16.979  88.898 116.014 223.945
  16.996  88.087 114.998 231.394
  17.010  87.414 113.885 238.842
  17.026  86.892 112.695 246.291
  17.040  86.528 111.447 253.739
  17.056  86.329 110.163 261.188
  17.071  86.298 108.863 268.636
  17.086  86.435 107.570 276.085
  17.102  86.740 106.306 283.533
  17.119  87.205 105.092 290.981
  17.134  87.824 103.949 298.430
  17.149  88.586 102.896 305.878
  17.164  89.478 101.950 313.327
  17.180  90.485 101.128 320.775
  17.196  91.590 100.444 328.224
  17.211  92.775  99.908 335.672
  17.228  94.019  99.531 343.121
  17.243  95.301  99.318 350.569
  17.265  96.600  99.273 358.018
  17.291  97.894  99.396   5.466
  17.306  99.162  99.687  12.914
  17.321 100.380 100.139  20.363
  17.336 101.530 100.746  27.811
  17.351 102.592 101.496  35.260
  17.366 103.547 102.378  42.708
  17.382 104.380 103.376  50.157
  17.398 105.076 104.474  57.605
  17.412 105.625 105.653  65.054
  17.428 106.015 106.892  72.502
  17.443 106.242 108.173  79.951
  17.457 106.301 109.471  87.399
  17.473 106.191 110.767  94.847
  17.489 105.915 112.037 102.296
  17.505 105.475 113.260 109.744
  17.521 104.881 114.417 117.193
  17.536 104.142 115.486 124.641
  17.552 103.271 116.451 132.090
  17.567 102.282 117.294 139.538
  17.583 101.192 118.003 146.987
  17.597 100.019 118.564 154.435
  17.612  98.784 118.968 161.883
  17.629  97.506 119.209 169.332
  17.644  96.208 119.282 176.780
  17.659  94.912 119.186 184.229
  17.675  93.639 118.923 191.677
  17.690  92.410 118.497 199.126
  17.706  91.248 117.915 206.574
  17.723  90.170 117.188 214.023
  17.739  89.196 116.327 221.471
  17.754  88.342 115.347 228.920
  17.770  87.622 114.265 236.368
  17.787  87.048 113.098 243.816
  17.802  86.631 111.867 251.265
  17.817  86.376 110.592 258.713
  17.832  86.289 109.295 266.162
  17.847  86.371 107.997 273.610
  17.863  86.620 106.722 281.059
  17.878  87.033 105.489 288.507
  17.893  87.602 104.320 295.956
  17.909  88.318 103.235 303.404
  17.924  89.168 102.251 310.853
  17.939  90.139 101.387 318.301
  17.955  91.213 100.655 325.749
  17.970  92.374 100.069 333.198
  17.986  93.600  99.638 340.646
  18.002  94.872  99.370 348.095
  18.018  96.168  99.269 355.543
  18.034  97.466  99.337   2.992
  18.051  98.745  99.572  10.440
  18.066  99.982  99.972  17.889
  18.081 101.157 100.528  25.337
  18.097 102.250 101.232  32.785
  18.112 103.242 102.071  40.234
  18.127 104.118 103.033  47.682
  18.143 104.861 104.099  55.131
  18.158 105.460 105.253  62.579
  18.173 105.904 106.475  70.028
  18.189 106.185 107.744  77.476
  18.205 106.300 109.039  84.925
  18.220 106.247 110.338  92.373
  18.235 106.025 111.619  99.822
  18.251 105.639 112.860 107.270
  18.265 105.095 114.041 114.718
  18.281 104.403 115.142 122.167
  18.300 103.574 116.143 129.615
  18.310 102.623 117.029 137.064
  18.325 101.564 117.783 144.512
  18.342 100.417 118.394 151.961
  18.358  99.200 118.852 159.409
  18.374  97.934 119.147 166.858
  18.390  96.640 119.276 174.306
  18.406  95.341 119.236 181.755
  18.420  94.057 119.028 189.203
  18.436  92.812 118.656 196.651
  18.452  91.625 118.125 204.100
  18.466  90.517 117.445 211.548
  18.483  89.507 116.627 218.997
  18.497  88.611 115.685 226.445
  18.512  87.845 114.634 233.894
  18.530  87.222 113.494 241.342
  18.543  86.752 112.282 248.791
  18.559  86.442 111.019 256.239
  18.576  86.299 109.727 263.687
  18.591  86.325 108.427 271.136
  18.607  86.519 107.142 278.584
  18.624  86.878 105.892 286.033
  18.638  87.396 104.700 293.481
  18.654  88.064 103.585 300.930
  18.668  88.871 102.566 308.378
  18.684  89.804 101.660 315.827
  18.700  90.846 100.882 323.275
  18.716  91.980 100.247 330.724
  18.729  93.187  99.763 338.172
  18.747  94.446  99.441 345.620
  18.761  95.736  99.284 353.069
  18.777  97.036  99.295   0.517
  18.795  98.324  99.476   7.966
  18.811  99.577  99.821  15.414
  18.823 100.775 100.326  22.863
  18.839 101.897 100.982  30.311
  18.853 102.925 101.778  37.760
  18.869 103.841 102.701  45.208
  18.884 104.629 103.734  52.657
  18.900 105.277 104.861  60.105
  18.932 105.774 106.063  67.553
  18.960 106.110 107.319  75.002
  18.976 106.281 108.607  82.450
  18.992 106.283 109.907  89.899
  19.007 106.117 111.197  97.347
  19.022 105.785 112.454 104.796
  19.038 105.293 113.657 112.244
  19.052 104.649 114.786 119.693
  19.068 103.864 115.822 127.141
  19.083 102.951 116.748 134.589
  19.099 101.926 117.548 142.038
  19.114 100.807 118.208 149.486
  19.130  99.610 118.717 156.935
  19.145  98.358 119.067 164.383
  19.160  97.072 119.252 171.832
  19.175  95.772 119.268 179.280
  19.190  94.481 119.116 186.729
  19.206  93.220 118.798 194.177
  19.221  92.012 118.318 201.626
  19.237  90.876 117.687 209.074
  19.254  89.831 116.913 216.522
  19.267  88.895 116.011 223.971
  19.283  88.085 114.994 231.419
  19.300  87.412 113.881 238.868
  19.314  86.890 112.691 246.316
  19.330  86.527 111.443 253.765
  19.346  86.328 110.158 261.213
  19.360  86.298 108.858 268.662
  19.376  86.436 107.566 276.110
  19.391  86.741 106.302 283.558
  19.406  87.207 105.088 291.007
  19.422  87.826 103.946 298.455
  19.437  88.589 102.893 305.904
  19.452  89.481 101.947 313.352
  19.468  90.489 101.126 320.801
  19.484  91.594 100.441 328.249
  19.498  92.779  99.906 335.698
  19.514  94.023  99.530 343.146
  19.529  95.306  99.317 350.595
  19.545  96.605  99.273 358.043
  19.566  97.899  99.397   5.491
  19.608  99.166  99.688  12.940
  19.622 100.384 100.141  20.388
  19.638 101.534 100.748  27.837
  19.652 102.595 101.499  35.285
  19.667 103.550 102.381  42.734
  19.682 104.382 103.380  50.182
  19.699 105.078 104.478  57.631
  19.714 105.626 105.657  65.079
  19.729 106.017 106.897  72.528
  19.745 106.243 108.177  79.976
  19.759 106.301 109.476  87.424
  19.775 106.191 110.771  94.873
  19.790 105.913 112.041 102.321
  19.807 105.474 113.264 109.770
  19.821 104.879 114.420 117.218
  19.836 104.140 115.490 124.667
  19.852 103.268 116.454 132.115
  19.868 102.278 117.297 139.564
  19.883 101.188 118.005 147.012
  19.899 100.015 118.565 154.460
  19.915  98.779 118.969 161.909
  19.929  97.502 119.209 169.357
  19.946  96.204 119.282 176.806
  19.961  94.907 119.185 184.254
  19.977  93.634 118.922 191.703
  19.993  92.406 118.495 199.151
  20.009  91.244 117.913 206.600
  20.024  90.167 117.185 214.048
  20.040  89.193 116.324 221.497
  20.055  88.339 115.343 228.945
  20.071  87.620 114.261 236.393
  20.087  87.046 113.094 243.842
  20.102  86.629 111.863 251.290
  20.118  86.376 110.588 258.739
  20.134  86.289 109.290 266.187
  20.151  86.372 107.993 273.636
  20.166  86.622 106.717 281.084
  20.181  87.035 105.485 288.533
  20.198  87.604 104.316 295.981
  20.213  88.320 103.231 303.430
  20.229  89.171 102.248 310.878
  20.246  90.142 101.384 318.326
  20.259  91.217 100.653 325.775
  20.275  92.378 100.067 333.223
  20.290  93.604  99.637 340.672
  20.307  94.877  99.369 348.120
  20.322  96.173  99.269 355.569
  20.337  97.471  99.337   3.017
  20.352  98.749  99.573  10.466
  20.367  99.986  99.973  17.914
  20.397 101.161 100.530  25.362
  20.412 102.254 101.234  32.811
  20.428 103.246 102.075  40.259
  20.442 104.120 103.036  47.708
  20.459 104.863 104.103  55.156
  20.474 105.461 105.257  62.605
  20.490 105.905 106.479  70.053
  20.506 106.186 107.749  77.502
  20.522 106.301 109.043  84.950
  20.537 106.246 110.342  92.399
  20.553 106.024 111.623  99.847
  20.570 105.637 112.864 107.295
  20.588 105.093 114.045 114.744
  20.617 104.401 115.145 122.192
  20.631 103.571 116.146 129.641
  20.646 102.619 117.031 137.089
  20.650 101.560 117.786 144.538
  20.661 100.413 118.396 151.986
  20.677  99.195 118.853 159.435
  20.693  97.929 119.148 166.883
  20.708  96.636 119.276 174.332
  20.723  95.336 119.236 181.780
  20.738  94.053 119.027 189.228
  20.755  92.808 118.654 196.677
  20.802  91.621 118.123 204.125
  20.815  90.514 117.442 211.574
  20.831  89.504 116.624 219.022
  20.846  88.609 115.681 226.471
  20.861  87.843 114.631 233.919
  20.877  87.220 113.490 241.368
  20.892  86.750 112.277 248.816
  20.908  86.442 111.015 256.264
  20.923  86.299 109.722 263.713
  20.939  86.326 108.423 271.161
  20.954  86.520 107.137 278.610
  20.970  86.880 105.888 286.058
  20.985  87.398 104.696 293.507
  21.001  88.067 103.581 300.955
  21.016  88.874 102.562 308.404
  21.031  89.807 101.657 315.852
  21.048  90.850 100.880 323.301
  21.063  91.984 100.245 330.749
  21.079  93.191  99.762 338.197
  21.095  94.450  99.440 345.646
  21.111  95.741  99.283 353.094
  21.126  97.041  99.296   0.543
  21.142  98.328  99.476   7.991
  21.158  99.581  99.823  15.440
  21.172 100.779 100.328  22.888
  21.187 101.901 100.985  30.337
  21.203 102.928 101.781  37.785
  21.220 103.844 102.704  45.233
  21.235 104.632 103.738  52.682
  21.250 105.279 104.865  60.130
  21.266 105.775 106.067  67.579
  21.281 106.111 107.323  75.027
  21.297 106.281 108.612  82.476
  21.313 106.283 109.912  89.924
  21.328 106.116 111.201  97.373
  21.344 105.784 112.458 104.821
  21.359 105.291 113.661 112.270
  21.374 104.646 114.790 119.718
  21.389 103.861 115.826 127.166
  21.406 102.948 116.751 134.615
  21.421 101.923 117.550 142.063
  21.436 100.803 118.210 149.512
  21.451  99.606 118.719 156.960
  21.468  98.354 119.068 164.409
  21.483  97.067 119.252 171.857
  21.499  95.767 119.268 179.306
  21.515  94.476 119.115 186.754
  21.530  93.216 118.796 194.203
  21.546  92.008 118.317 201.651
  21.566  90.872 117.684 209.099
  21.576  89.827 116.910 216.548
  21.591  88.892 116.007 223.996
  21.606  88.082 114.991 231.445
  21.622  87.410 113.878 238.893
  21.637  86.889 112.687 246.342
  21.652  86.526 111.438 253.790
  21.668  86.328 110.154 261.239
  21.683  86.298 108.854 268.687
  21.698  86.437 107.561 276.135
  21.714  86.742 106.298 283.584
  21.730  87.209 105.084 291.032
  21.746  87.829 103.942 298.481
  21.761  88.592 102.889 305.929
  21.776  89.484 101.944 313.378
  21.791  90.492 101.123 320.826
  21.807  91.598 100.439 328.275
  21.822  92.783  99.905 335.723
  21.837  94.027  99.529 343.172
  21.853  95.310  99.317 350.620
  21.868  96.609  99.273 358.068
  21.884  97.903  99.398   5.517
  21.900  99.170  99.690  12.965
  21.916 100.388 100.143  20.414
  21.932 101.538 100.751  27.862
  21.947 102.599 101.502  35.311
  21.963 103.553 102.385  42.759
  21.978 104.385 103.383  50.208
  21.994 105.081 104.482  57.656
  22.010 105.628 105.661  65.105
  22.025 106.018 106.901  72.553
  22.041 106.243 108.181  80.001
  22.058 106.301 109.480  87.450
  22.071 106.190 110.775  94.898
  22.086 105.912 112.045 102.347
  22.101 105.472 113.268 109.795
  22.117 104.877 114.424 117.244
  22.133 104.137 115.493 124.692
  22.150 103.265 116.457 132.141
  22.165 102.275 117.300 139.589
  22.181 101.184 118.007 147.037
  22.197 100.011 118.567 154.486
  22.213  98.775 118.970 161.934
  22.229  97.497 119.210 169.383
  22.244  96.199 119.282 176.831
  22.259  94.903 119.185 184.280
  22.278  93.630 118.920 191.728
  22.290  92.402 118.493 199.177
  22.305  91.240 117.911 206.625
  22.336  90.163 117.182 214.074
  22.352  89.190 116.321 221.522
  22.367  88.336 115.340 228.970
  22.382  87.617 114.257 236.419
  22.397  87.045 113.090 243.867
  22.412  86.628 111.858 251.316
  22.427  86.375 110.583 258.764
  22.443  86.289 109.286 266.213
  22.458  86.372 107.989 273.661
  22.474  86.623 106.713 281.110
  22.490  87.036 105.481 288.558
  22.506  87.606 104.312 296.007
  22.522  88.323 103.228 303.455
  22.538  89.174 102.245 310.903
  22.554  90.146 101.381 318.352
  22.570  91.221 100.650 325.800
  22.590  92.382 100.065 333.249
  22.603  93.609  99.636 340.697
  22.618  94.881  99.369 348.146
  22.634  96.177  99.269 355.594
  22.652  97.475  99.338   3.043
  22.666  98.754  99.574  10.491
  22.681  99.990  99.975  17.939
  22.695 101.165 100.532  25.388
  22.711 102.257 101.237  32.836
  22.726 103.249 102.078  40.285
  22.743 104.123 103.040  47.733
  22.758 104.865 104.107  55.182
  22.772 105.463 105.261  62.630
  22.787 105.906 106.484  70.079
  22.804 106.187 107.753  77.527
  22.818 106.301 109.048  84.976
  22.835 106.246 110.347  92.424
  22.850 106.023 111.628  99.872
  22.866 105.636 112.869 107.321
  22.881 105.091 114.049 114.769
  22.898 104.398 115.149 122.218
  22.913 103.568 116.150 129.666
  22.930 102.616 117.034 137.115
  22.945 101.556 117.788 144.563
  22.961 100.409 118.398 152.012
  22.978  99.191 118.854 159.460
  22.994  97.925 119.149 166.908
  23.009  96.631 119.276 174.357
  23.024  95.332 119.235 181.805
  23.039  94.049 119.026 189.254
  23.055  92.804 118.653 196.702
  23.071  91.617 118.121 204.151
  23.087  90.510 117.440 211.599
  23.102  89.501 116.621 219.048
  23.117  88.606 115.678 226.496
  23.132  87.841 114.627 233.945
  23.147  87.218 113.486 241.393
  23.163  86.749 112.273 248.841
  23.178  86.441 111.010 256.290
  23.194  86.299 109.718 263.738
  23.208  86.326 108.418 271.187
  23.223  86.521 107.133 278.635
  23.241  86.881 105.884 286.084
  23.254  87.400 104.692 293.532
  23.271  88.069 103.578 300.981
  23.285  88.877 102.559 308.429
  23.308  89.811 101.654 315.878
  23.332  90.853 100.878 323.326
  23.347  91.988 100.243 330.774
  23.362  93.195  99.761 338.223
  23.377  94.455  99.439 345.671
  23.393  95.745  99.283 353.120
  23.410  97.045  99.296   0.568
  23.426  98.332  99.477   8.017
  23.441  99.585  99.824  15.465
  23.456 100.783 100.330  22.914
  23.471 101.905 100.987  30.362
  23.486 102.932 101.784  37.810
  23.501 103.847 102.708  45.259
  23.518 104.634 103.742  52.707
  23.534 105.281 104.869  60.156
  23.550 105.777 106.071  67.604
  23.565 106.112 107.327  75.053
  23.580 106.282 108.616  82.501
  23.595 106.283 109.916  89.950
  23.611 106.115 111.205  97.398
  23.627 105.782 112.462 104.847
  23.643 105.289 113.665 112.295
  23.657 104.644 114.794 119.743
  23.673 103.858 115.829 127.192
  23.689 102.945 116.754 134.640
  23.705 101.919 117.553 142.089
  23.721 100.799 118.212 149.537
  23.737  99.602 118.720 156.986
  23.751  98.350 119.069 164.434
  23.767  97.063 119.253 171.883
  23.784  95.763 119.268 179.331
  23.798  94.472 119.114 186.780
  23.814  93.212 118.795 194.228
  23.829  92.004 118.315 201.676
  23.846  90.868 117.682 209.125
  23.860  89.824 116.907 216.573
  23.876  88.889 116.004 224.022
  23.891  88.079 114.987 231.470
  23.906  87.408 113.874 238.919
  23.922  86.887 112.683 246.367
  23.939  86.525 111.434 253.816
  23.952  86.327 110.149 261.264
  23.968  86.298 108.850 268.712
  23.983  86.438 107.557 276.161
  23.998  86.744 106.294 283.609
  24.014  87.211 105.080 291.058
  24.029  87.831 103.938 298.506
  24.044  88.594 102.886 305.955
  24.059  89.488 101.941 313.403
  24.074  90.496 101.120 320.852
  24.089  91.602 100.437 328.300
  24.104  92.787  99.903 335.749
  24.120  94.032  99.528 343.197
  24.136  95.314  99.316 350.645
  24.151  96.614  99.273 358.094
  24.166  97.908  99.399   5.542
  24.183  99.174  99.691  12.991
  24.198 100.392 100.145  20.439
  24.214 101.542 100.753  27.888
  24.231 102.602 101.505  35.336
  24.246 103.556 102.388  42.785
  24.262 104.388 103.387  50.233
  24.278 105.083 104.486  57.682
  24.293 105.629 105.665  65.130
  24.308 106.019 106.905  72.578
  24.325 106.244 108.186  80.027
  24.342 106.301 109.485  87.475
  24.356 106.189 110.780  94.924
  24.372 105.911 112.050 102.372
  24.388 105.470 113.272 109.821
  24.403 104.875 114.428 117.269
  24.419 104.134 115.497 124.718
  24.434 103.261 116.460 132.166
  24.449 102.271 117.302 139.614
  24.464 101.180 118.009 147.063
  24.480 100.007 118.569 154.511
  24.496  98.771 118.971 161.960
  24.512  97.493 119.210 169.408
  24.527  96.195 119.282 176.857
  24.542  94.898 119.184 184.305
  24.557  93.626 118.919 191.754
  24.580  92.398 118.492 199.202
  24.588  91.236 117.908 206.651
  24.605  90.160 117.180 214.099
  24.620  89.187 116.317 221.547
  24.635  88.334 115.336 228.996
  24.650  87.615 114.253 236.444
  24.666  87.043 113.086 243.893
  24.681  86.627 111.854 251.341
  24.696  86.374 110.579 258.790
  24.712  86.289 109.282 266.238
  24.728  86.373 107.984 273.687
  24.744  86.624 106.709 281.135
  24.761  87.038 105.477 288.583
  24.776  87.609 104.308 296.032
  24.791  88.326 103.224 303.480
  24.794  89.177 102.242 310.929
  24.807  90.149 101.378 318.377
  24.823  91.225 100.648 325.826
  24.837  92.386 100.064 333.274
  24.853  93.613  99.634 340.723
  24.867  94.885  99.368 348.171
  24.883  96.182  99.269 355.620
  24.899  97.480  99.338   3.068
  24.915  98.758  99.575  10.516
  24.931  99.995  99.976  17.965
  24.948 101.169 100.534  25.413
  24.962 102.261 101.240  32.862
  24.978 103.252 102.081  40.310
  24.993 104.126 103.043  47.759
  25.008 104.868 104.111  55.207
  25.023 105.465 105.265  62.656
  25.038 105.907 106.488  70.104
  25.054 106.187 107.757  77.553
  25.069 106.301 109.052  85.001
  25.084 106.245 110.351  92.449
  25.100 106.022 111.632  99.898
  25.115 105.634 112.873 107.346
  25.130 105.089 114.053 114.795
  25.146 104.395 115.152 122.243
  25.161 103.565 116.153 129.692
  25.177 102.612 117.037 137.140
  25.192 101.553 117.790 144.589
  25.208 100.404 118.400 152.037
  25.224  99.187 118.855 159.485
  25.240  97.921 119.149 166.934
  25.258  96.627 119.277 174.382
  25.272  95.327 119.235 181.831
  25.287  94.045 119.025 189.279
  25.302  92.800 118.651 196.728
  25.318  91.614 118.119 204.176
  25.334  90.507 117.437 211.625
  25.350  89.497 116.618 219.073
  25.366  88.603 115.674 226.522
  25.382  87.838 114.623 233.970
  25.398  87.216 113.482 241.418
  25.414  86.748 112.269 248.867
  25.430  86.440 111.006 256.315
  25.445  86.299 109.714 263.764
  25.460  86.326 108.414 271.212
  25.476  86.522 107.129 278.661
  25.492  86.883 105.880 286.109
  25.507  87.402 104.688 293.558
  25.522  88.072 103.574 301.006
  25.538  88.880 102.556 308.455
  25.553  89.814 101.651 315.903
  25.568  90.857 100.875 323.351
  25.584  91.992 100.241 330.800
  25.599  93.199  99.759 338.248
  25.614  94.459  99.438 345.697
  25.630  95.750  99.283 353.145
  25.646  97.050  99.296   0.594
  25.661  98.337  99.478   8.042
  25.677  99.590  99.825  15.491
  25.692 100.787 100.332  22.939
  25.707 101.908 100.990  30.387
  25.723 102.935 101.787  37.836
  25.738 103.850 102.711  45.284
  25.754 104.637 103.746  52.733
  25.770 105.283 104.873  60.181
  25.786 105.778 106.076  67.630
  25.803 106.113 107.332  75.078
  25.818 106.282 108.621  82.527
  25.833 106.282 109.921  89.975
  25.848 106.114 111.210  97.424
  25.864 105.781 112.466 104.872
  25.879 105.287 113.669 112.320
  25.894 104.642 114.797 119.769
  25.910 103.855 115.833 127.217
  25.925 102.941 116.757 134.666
  25.941 101.915 117.555 142.114
  25.955 100.795 118.214 149.563
  25.970  99.598 118.722 157.011
  25.985  98.345 119.070 164.460
  26.000  97.058 119.253 171.908
  26.015  95.758 119.268 179.357
  26.031  94.468 119.114 186.805
  26.046  93.208 118.793 194.253
  26.063  92.000 118.313 201.702
  26.077  90.864 117.680 209.150
  26.092  89.821 116.904 216.599
  26.108  88.886 116.001 224.047
  26.123  88.077 114.983 231.496
  26.138  87.406 113.870 238.944
  26.154  86.886 112.678 246.393
  26.169  86.524 111.430 253.841
  26.184  86.327 110.145 261.289
  26.200  86.298 108.845 268.738
  26.215  86.438 107.553 276.186
  26.230  86.745 106.289 283.635
  26.245  87.213 105.076 291.083
  26.261  87.834 103.934 298.532
  26.281  88.597 102.882 305.980
  26.292  89.491 101.938 313.429
  26.307  90.499 101.118 320.877
  26.323  91.606 100.435 328.326
  26.340  92.791  99.902 335.774
  26.354  94.036  99.527 343.222
  26.369  95.319  99.316 350.671
  26.384  96.618  99.273 358.119
  26.399  97.912  99.399   5.568
  26.414  99.179  99.692  13.016
  26.430 100.397 100.147  20.465
  26.446 101.545 100.755  27.913
  26.461 102.605 101.508  35.362
  26.477 103.559 102.391  42.810
  26.493 104.390 103.391  50.258
  26.509 105.085 104.490  57.707
  26.524 105.631 105.669  65.155
  26.540 106.020 106.910  72.604
  26.556 106.244 108.190  80.052
  26.571 106.301 109.489  87.501
  26.586 106.189 110.784  94.949
